XIN_absolute_monarchy;Islamic Kingdom of Xinjiang;;;;;;;;;;;;x;
XIN_prussian_constitutionalism;Islamic Kingdom of Xinjiang;;;;;;;;;;;;x;
XIN_hms_government;Islamic Kingdom of Xinjiang;;;;;;;;;;;;x;
XIN_democracy;Islamic Republic of East Turkestan;;;;;;;;;;;;x;
XIN_bourgeois_dictatorship;Islamic Republic of East Turkestan;;;;;;;;;;;;;x;
XIN_presidential_dictatorship;Islamic Republic of East Turkestan;;;;;;;;;;;;x;
XIN_fascist_dictatorship;Nationalist Republic of Turkestan;;;;;;;;;;;;;x;
XIN_proletarian_dictatorship;People's Republic of East Turkestan;;;;;;;;;;;;;x;
;;;;;;;;;;;;;;x
CHE_absolute_monarchy;Kingdom of the Cherokee;;;;;;;;;;;;x;
CHE_prussian_constitutionalism;Kingdom of the Cherokee;;;;;;;;;;;;x;
CHE_hms_government;Kingdom of the Cherokee;;;;;;;;;;;;x;
CHE_democracy;Republic of the Cherokee;;;;;;;;;;;;x;
CHE_bourgeois_dictatorship;Republic of the Cherokee;;;;;;;;;;;;;x;
CHE_presidential_dictatorship;Republic of the Cherokee;;;;;;;;;;;;x;
CHE_fascist_dictatorship;Nationalist Republic of the Cherokee;;;;;;;;;;;;;x;
CHE_proletarian_dictatorship;People's Republic of the Cherokee;;;;;;;;;;;;;x;
;;;;;;;;;;;;;;x
COS_absolute_monarchy;Kingdom of Costa Rica;;;;;;;;;;;;x;
COS_prussian_constitutionalism;Kingdom of Costa Rica;;;;;;;;;;;;x;
COS_hms_government;Kingdom of Costa Rica;;;;;;;;;;;;x;
COS_democracy;Republic of Costa Rica;;;;;;;;;;;;x;
COS_bourgeois_dictatorship;Republic of Costa Rica;;;;;;;;;;;;;x;
COS_presidential_dictatorship;Republic of Costa Rica;;;;;;;;;;;;x;
COS_fascist_dictatorship;Nationalist Republic of Costa Rica;;;;;;;;;;;;;x;
COS_proletarian_dictatorship;People's Republic of Costa Rica;;;;;;;;;;;;;x;
;;;;;;;;;;;;;;x
QNG_absolute_monarchy;Qing Empire;;;;;;;;;;;;x;
QNG_prussian_constitutionalism;Qing Empire;;;;;;;;;;;;x;
QNG_hms_government;Qing Empire;;;;;;;;;;;;x;
QNG_democracy;Qing Republic of China;;;;;;;;;;;;x;
QNG_bourgeois_dictatorship;Qing Republic of China;;;;;;;;;;;;x;
QNG_presidential_dictatorship;Qing Republic of China;;;;;;;;;;;;x;
QNG_fascist_dictatorship;Manchu Republic of China;;;;;;;;;;;;x;
QNG_proletarian_dictatorship;People's Republic of China;;;;;;;;;;;;x;
;;;;;;;;;;;;;;x
BEL_absolute_monarchy;Kingdom of Belgium;;;;;;;;;;;;x;
BEL_prussian_constitutionalism;Kingdom of Belgium;;;;;;;;;;;;x;
BEL_hms_government;Kingdom of Belgium;;;;;;;;;;;;x;
BEL_democracy;Republic of Belgium;;;;;;;;;;;;x;
BEL_bourgeois_dictatorship;Republic of Belgium;;;;;;;;;;;;x;
BEL_presidential_dictatorship;Republic of Belgium;;;;;;;;;;;;x;
BEL_fascist_dictatorship;Socialist Union of Belgium;;;;;;;;;;;;x;
BEL_proletarian_dictatorship;People's Republic of Belgium;;;;;;;;;;;;x;
;;;;;;;;;;;;;;x
NET_absolute_monarchy;Kingdom of the Netherlands;;;;;;;;;;;;x;
NET_prussian_constitutionalism;Kingdom of the Netherlands;;;;;;;;;;;;x;
NET_hms_government;Kingdom of the Netherlands;;;;;;;;;;;;x;
NET_democracy;Republic of the Netherlands;;;;;;;;;;;;x;
NET_bourgeois_dictatorship;Republic of the Netherlands;;;;;;;;;;;;x;
NET_presidential_dictatorship;Republic of the Netherlands;;;;;;;;;;;;x;
NET_fascist_dictatorship;Republic of the Netherlands;;;;;;;;;;;;x;
NET_proletarian_dictatorship;Democratic Republic of the Netherlands;;;;;;;;;;;;x;
;;;;;;;;;;;;;;x
SLO_absolute_monarchy;Kingdom of Slovenia;;;;;;;;;;;;x;
SLO_prussian_constitutionalism;Kingdom of Slovenia;;;;;;;;;;;;x;
SLO_hms_government;Kingdom of Slovenia;;;;;;;;;;;;x;
SLO_democracy;Republic of Slovenia;;;;;;;;;;;;x;
SLO_bourgeois_dictatorship;Republic of Slovenia;;;;;;;;;;;;x;
SLO_presidential_dictatorship;Republic of Slovenia;;;;;;;;;;;;x;
SLO_fascist_dictatorship;National Republic of Slovenia;;;;;;;;;;;;x;
SLO_proletarian_dictatorship;Socialist Republic of Slovenia;;;;;;;;;;;;x;
;;;;;;;;;;;;;;x
TPG_absolute_monarchy;Heavenly Kingdom of Great Peace;;;;;;;;;;;;x;
TPG_prussian_constitutionalism;Heavenly Kingdom of Great Peace;;;;;;;;;;;;x;
TPG_hms_government;Heavenly Kingdom of Great Peace;;;;;;;;;;;;x;
TPG_democracy;Republic of Heaven;;;;;;;;;;;;x;
TPG_bourgeois_dictatorship;Republic of Heaven;;;;;;;;;;;;x;
TPG_presidential_dictatorship;Republic of Heaven;;;;;;;;;;;;x;
TPG_fascist_dictatorship;Heavenly Republic of China;;;;;;;;;;;;x;
TPG_proletarian_dictatorship;God's People's Republic of China;;;;;;;;;;;;x;
;;;;;;;;;;;;;;x
SWK_absolute_monarchy;Kingdom of Sarawak;;;;;;;;;;;;x;
SWK_prussian_constitutionalism;Kingdom of Sarawak;;;;;;;;;;;;x;
SWK_hms_government;Kingdom of Sarawak;;;;;;;;;;;;x;
SWK_democracy;Republic of Sarawak;;;;;;;;;;;;x;
SWK_bourgeois_dictatorship;Republic of Sarawak;;;;;;;;;;;;x;
SWK_presidential_dictatorship;Republic of Sarawak;;;;;;;;;;;;x;
SWK_fascist_dictatorship;Republic of Sarawak;;;;;;;;;;;;x;
SWK_proletarian_dictatorship;Democratic Republic of Sarawak;;;;;;;;;;;;x;
;;;;;;;;;;;;;;x
RYU_absolute_monarchy;Kingdom of Ryukyu;;;;;;;;;;;;x;
RYU_prussian_constitutionalism;Kingdom of Ryukyu;;;;;;;;;;;;x;
RYU_hms_government;Kingdom of Ryukyu;;;;;;;;;;;;x;
RYU_democracy;Republic of Ryukyu;;;;;;;;;;;;x;
RYU_bourgeois_dictatorship;Republic of Ryukyu;;;;;;;;;;;;x;
RYU_presidential_dictatorship;Republic of Ryukyu;;;;;;;;;;;;x;
RYU_fascist_dictatorship;Republic of Ryukyu;;;;;;;;;;;;x;
RYU_proletarian_dictatorship;People's Republic of Ryukyu;;;;;;;;;;;;x;
;;;;;;;;;;;;;;x
KMT_absolute_monarchy;United Kingdom of China;;;;;;;;;;;;x;
KMT_prussian_constitutionalism;United Kingdom of China;;;;;;;;;;;;x;
KMT_hms_government;United Kingdom of China;;;;;;;;;;;;x;
KMT_democracy;Republic of China;;;;;;;;;;;;x;
KMT_bourgeois_dictatorship;Republic of China;;;;;;;;;;;;x;
KMT_presidential_dictatorship;Republic of China;;;;;;;;;;;;x;
KMT_fascist_dictatorship;Nationalist Republic of China;;;;;;;;;;;;x;
KMT_proletarian_dictatorship;People's Republic of China;;;;;;;;;;;;x;
;;;;;;;;;;;;;;x
INO_absolute_monarchy;United Kingdom of Indonesia;;;;;;;;;;;;x;
INO_prussian_constitutionalism;United Kingdom of Indonesia;;;;;;;;;;;;x;
INO_hms_government;United Kingdom of Indonesia;;;;;;;;;;;;x;
INO_democracy;Republic of Indonesia;;;;;;;;;;;;x;
INO_bourgeois_dictatorship;Republic of Indonesia;;;;;;;;;;;;x;
INO_presidential_dictatorship;Republic of Indonesia;;;;;;;;;;;;x;
INO_fascist_dictatorship;Nationalist Republic of Indonesia;;;;;;;;;;;;x;
INO_proletarian_dictatorship;People's Republic of Indonesia;;;;;;;;;;;;x;
;;;;;;;;;;;;;;x
SLW_absolute_monarchy;Sultanate of Sulawesi;;;;;;;;;;;;x;
SLW_prussian_constitutionalism;Kingdom of Sulawesi;;;;;;;;;;;;x;
SLW_hms_government;Kingdom of Sulawesi;;;;;;;;;;;;x;
SLW_democracy;Republic of Sulawesi;;;;;;;;;;;;x;
SLW_bourgeois_dictatorship;Republic of Sulawesi;;;;;;;;;;;;x;
SLW_presidential_dictatorship;Republic of Sulawesi;;;;;;;;;;;;x;
SLW_fascist_dictatorship;Nationalist Republic of Sulawesi;;;;;;;;;;;;x;
SLW_proletarian_dictatorship;People's Republic of Sulawesi;;;;;;;;;;;;x;
;;;;;;;;;;;;;;x
SAK_absolute_monarchy;Sultanate of Siak;;;;;;;;;;;;x;
SAK_prussian_constitutionalism;Kingdom of Siak;;;;;;;;;;;;x;
SAK_hms_government;Kingdom of Siak;;;;;;;;;;;;x;
SAK_democracy;Republic of Siak;;;;;;;;;;;;x;
SAK_bourgeois_dictatorship;Republic of Siak;;;;;;;;;;;;x;
SAK_presidential_dictatorship;Republic of Siak;;;;;;;;;;;;x;
SAK_fascist_dictatorship;Social Republic of Siak;;;;;;;;;;;;x;
SAK_proletarian_dictatorship;People's Republic of Siak;;;;;;;;;;;;x;
;;;;;;;;;;;;;;x
XHO_absolute_monarchy;Kingdom of Xhosa;;;;;;;;;;;;x;
XHO_prussian_constitutionalism;Kingdom of Xhosa;;;;;;;;;;;;x;
XHO_hms_government;Kingdom of Xhosa;;;;;;;;;;;;x;
XHO_democracy;Republic of Xhosa;;;;;;;;;;;;x;
XHO_bourgeois_dictatorship;Republic of Xhosa;;;;;;;;;;;;x;
XHO_presidential_dictatorship;Republic of Xhosa;;;;;;;;;;;;x;
XHO_fascist_dictatorship;Social Republic of Xhosa;;;;;;;;;;;;x;
XHO_proletarian_dictatorship;Democratic Republic of Xhosa;;;;;;;;;;;;x;
;;;;;;;;;;;;;;x
LBY_absolute_monarchy;Kingdom of Libya;;;;;;;;;;;;x;
LBY_prussian_constitutionalism;Kingdom of Libya;;;;;;;;;;;;x;
LBY_hms_government;Kingdom of Libya;;;;;;;;;;;;x;
LBY_democracy;Republic of Libya;;;;;;;;;;;;x;
LBY_bourgeois_dictatorship;Socialist People's Arab Republic of Libya;;;;;;;;;;;;x;
LBY_presidential_dictatorship;Socialist People's Arab Republic of Libya;;;;;;;;;;;x;
LBY_fascist_dictatorship;Socialist Jamahiriya of Libya;;;;;;;;;;;;x;
LBY_proletarian_dictatorship;People's Commune of Libya;;;;;;;;;;;;x;
;;;;;;;;;;;;;;x
LEM_absolute_monarchy;Muslim Kingdom of Lebanon;;;;;;;;;;;;x;
LEM_prussian_constitutionalism;Muslim Kingdom of Lebanon;;;;;;;;;;;;x;
LEM_hms_government;Muslim Kingdom of Lebanon;;;;;;;;;;;;x;
LEM_democracy;Republic of Lebanon;;;;;;;;;;;;x;
LEM_bourgeois_dictatorship;Republic of Lebanon;;;;;;;;;;;;x;
LEM_presidential_dictatorship;Republic of Lebanon;;;;;;;;;;;x;
LEM_fascist_dictatorship;Islamic Republic of Lebanon;;;;;;;;;;;;x;
LEM_proletarian_dictatorship;People's Republic of Lebanon;;;;;;;;;;;;x;
;;;;;;;;;;;;;;x
LEC_absolute_monarchy;Christian Kingdom of Lebanon;;;;;;;;;;;;x;
LEC_prussian_constitutionalism;Christian Kingdom of Lebanon;;;;;;;;;;;;x;
LEC_hms_government;Christian Kingdom of Lebanon;;;;;;;;;;;;x;
LEC_democracy;Republic of Lebanon;;;;;;;;;;;;x;
LEC_bourgeois_dictatorship;Republic of Lebanon;;;;;;;;;;;;x;
LEC_presidential_dictatorship;Republic of Lebanon;;;;;;;;;;;x;
LEC_fascist_dictatorship;Christian Republic of Lebanon;;;;;;;;;;;;x;
LEC_proletarian_dictatorship;People's Republic of Lebanon;;;;;;;;;;;;x;
;;;;;;;;;;;;;;x
KWT_absolute_monarchy;Emirate of Kuwait;;;;;;;;;;;;x;
KWT_prussian_constitutionalism;State of Kuwait;;;;;;;;;;;;x;
KWT_hms_government;State of Kuwait;;;;;;;;;;;;x;
KWT_democracy;Republic of Kuwait;;;;;;;;;;;;x;
KWT_bourgeois_dictatorship;Republic of Kuwait;;;;;;;;;;;;x;
KWT_presidential_dictatorship;Republic of Kuwait;;;;;;;;;;;x;
KWT_fascist_dictatorship;Islamic Republic of Kuwait;;;;;;;;;;;;x;
KWT_proletarian_dictatorship;Democratic Republic of Kuwait;;;;;;;;;;;;x;
;;;;;;;;;;;;;;x
PLS_absolute_monarchy;Arab Kingdom of Palestine;;;;;;;;;;;;x;
PLS_prussian_constitutionalism;Kingdom of Palestine;;;;;;;;;;;;x;
PLS_hms_government;Kingdom of Palestine;;;;;;;;;;;;x;
PLS_democracy;Islamic Republic of Palestine;;;;;;;;;;;;x;
PLS_bourgeois_dictatorship;Republic of Palestine;;;;;;;;;;;;x;
PLS_presidential_dictatorship;Republic of Palestine;;;;;;;;;;;x;
PLS_fascist_dictatorship;Islamic Republic of Palestine;;;;;;;;;;;;x;
PLS_proletarian_dictatorship;Democratic Republic of Palestine;;;;;;;;;;;;x;
;;;;;;;;;;;;;;x
SYR_absolute_monarchy;Arab Kingdom of Syria;;;;;;;;;;;;x;
SYR_prussian_constitutionalism;Arab Kingdom of Syria;;;;;;;;;;;;x;
SYR_hms_government;Arab Kingdom of Syria;;;;;;;;;;;;x;
SYR_democracy;Arab Republic of Syria;;;;;;;;;;;;x;
SYR_bourgeois_dictatorship;Republic of Syria;;;;;;;;;;;;x;
SYR_presidential_dictatorship;Arab Republic of Syria;;;;;;;;;;;x;
SYR_fascist_dictatorship;Social Republic of Syria;;;;;;;;;;;;x;
SYR_proletarian_dictatorship;People's Republic of Syria;;;;;;;;;;;;x;
;;;;;;;;;;;;;;x
JOR_absolute_monarchy;Hashemite Kingdom of Jordan;;;;;;;;;;;;x;
JOR_prussian_constitutionalism;Hashemite Kingdom of Jordan;;;;;;;;;;;;x;
JOR_hms_government;Hashemite Kingdom of Jordan;;;;;;;;;;;;x;
JOR_democracy;Hashemite Republic of Jordan;;;;;;;;;;;;x;
JOR_bourgeois_dictatorship;Republic of Jordan;;;;;;;;;;;;x;
JOR_presidential_dictatorship;Hashemite Republic of Jordan;;;;;;;;;;;x;
JOR_fascist_dictatorship;Social Republic of Jordan;;;;;;;;;;;;x;
JOR_proletarian_dictatorship;People's Republic of Jordan;;;;;;;;;;;;x;
;;;;;;;;;;;;;;x
HAL_absolute_monarchy;Emirate of Ha'il;;;;;;;;;;;;x;
HAL_prussian_constitutionalism;Kingdom of Ha'il;;;;;;;;;;;;x;
HAL_hms_government;Kingdom of Ha'il;;;;;;;;;;;;x;
HAL_democracy;Republic of Ha'il;;;;;;;;;;;;x;
HAL_bourgeois_dictatorship;Republic of Ha'il;;;;;;;;;;;;x;
HAL_presidential_dictatorship;Republic of Ha'il;;;;;;;;;;;x;
HAL_fascist_dictatorship;Social Republic of Ha'il;;;;;;;;;;;;x;
HAL_proletarian_dictatorship;People's Republic of Ha'il;;;;;;;;;;;;x;
;;;;;;;;;;;;;;x
CIR_absolute_monarchy;Kingdom of Circassia;;;;;;;;;;;;x;
CIR_prussian_constitutionalism;Kingdom of Circassia;;;;;;;;;;;;x;
CIR_hms_government;Kingdom of Circassia;;;;;;;;;;;;x;
CIR_democracy;Republic of Circassia;;;;;;;;;;;x;
CIR_bourgeois_dictatorship;Republic of Circassia;;;;;;;;;;;;x;
CIR_presidential_dictatorship;Republic of Circassia;;;;;;;;;;;x;
CIR_fascist_dictatorship;National Republic of Circassia;;;;;;;;;;;;x;
CIR_proletarian_dictatorship;Socialist Republic of Circassia;;;;;;;;;;;;x;
;;;;;;;;;;;;;;x
SPC_absolute_monarchy;Spanish Empire;;;;;;;;;;;;x;
SPC_prussian_constitutionalism;Spanish Empire;;;;;;;;;;;;x;
SPC_hms_government;Spanish Empire;;;;;;;;;;;;x;
SPC_democracy;Republic of Spain;;;;;;;;;;;;x;
SPC_bourgeois_dictatorship;Republic of Spain;;;;;;;;;;;;;x;
SPC_presidential_dictatorship;Republic of Spain;;;;;;;;;;;;x;
SPC_fascist_dictatorship;National Syndicalist State of Spain;;;;;;;;;;;;x;
SPC_proletarian_dictatorship;People's Republic of Spain;;;;;;;;;;;;x;
;;;;;;;;;;;;;;x
PBC_absolute_monarchy;Kingdom of Peru-Bolivia;;;;;;;;;;;;x;
PBC_prussian_constitutionalism;United Kingdom of Peru-Bolivia;;;;;;;;;;;;x;
PBC_hms_government;United Kingdom of Peru-Bolivia;;;;;;;;;;;;x;
PBC_democracy;Peru-Bolivian Confederation;;;;;;;;;;;;x;
PBC_bourgeois_dictatorship;Republic of Peru-Bolivia;;;;;;;;;;;;;x;
PBC_presidential_dictatorship;Peru-Bolivian Confederation;;;;;;;;;;;;x;
PBC_fascist_dictatorship;United States of Peru-Bolivia;;;;;;;;;;;;x;
PBC_proletarian_dictatorship;People's Republics of Peru-Bolivia;;;;;;;;;;;;x;
;;;;;;;;;;;;;;x
RGS_absolute_monarchy;Kingdom of Rio Grande do Sul;;;;;;;;;;;;x;
RGS_prussian_constitutionalism;Kingdom of Rio Grande do Sul;;;;;;;;;;;;x;
RGS_hms_government;Kingdom of Rio Grande do Sul;;;;;;;;;;;;x;
RGS_democracy;Republic of Rio Grande do Sul;;;;;;;;;;;;x;
RGS_bourgeois_dictatorship;Republic of Rio Grande do Sul;;;;;;;;;;;;;x;
RGS_presidential_dictatorship;Republic of Rio Grande do Sul;;;;;;;;;;;;x;
RGS_fascist_dictatorship;Republic of Rio Grande do Sul;;;;;;;;;;;;x;
RGS_proletarian_dictatorship;People's Republic of Rio Grande do Sul;;;;;;;;;;;;x;
;;;;;;;;;;;;;;x
RGR_absolute_monarchy;Kingdom of the Rio Grande;;;;;;;;;;;;x;
RGR_prussian_constitutionalism;Kingdom of the Rio Grande;;;;;;;;;;;;x;
RGR_hms_government;Kingdom of the Rio Grande;;;;;;;;;;;;x;
RGR_democracy;Republic of the Rio Grande;;;;;;;;;;;;x;
RGR_bourgeois_dictatorship;Republic of the Rio Grande;;;;;;;;;;;;;x;
RGR_presidential_dictatorship;Republic of the Rio Grande;;;;;;;;;;;;x;
RGR_fascist_dictatorship;Fascist Republic of the Rio Grande;;;;;;;;;;;;x;
RGR_proletarian_dictatorship;People's Republic of the Rio Grande;;;;;;;;;;;;x;
;;;;;;;;;;;;;;x
GUY_absolute_monarchy;Kingdom of Guyana;;;;;;;;;;;;x;
GUY_prussian_constitutionalism;Kingdom of Guyana;;;;;;;;;;;;x;
GUY_hms_government;Kingdom of Guyana;;;;;;;;;;;;x;
GUY_democracy;Co-operative Republic of Guyana;;;;;;;;;;;;x;
GUY_bourgeois_dictatorship;Republic of Guyana;;;;;;;;;;;;;x;
GUY_presidential_dictatorship;Co-operative Republic of Guyana;;;;;;;;;;;;x;
GUY_fascist_dictatorship;Fascist Republic of Guyana;;;;;;;;;;;;x;
GUY_proletarian_dictatorship;People's Republic of Guyana;;;;;;;;;;;;x;
;;;;;;;;;;;;;;x
SPU_absolute_monarchy;Kingdom of South Peru;;;;;;;;;;;;x;
SPU_prussian_constitutionalism;Kingdom of South Peru;;;;;;;;;;;;x;
SPU_hms_government;Kingdom of South Peru;;;;;;;;;;;;x;
SPU_democracy;Republic of South Peru;;;;;;;;;;;;x;
SPU_bourgeois_dictatorship;Republic of South Peru;;;;;;;;;;;;;x;
SPU_presidential_dictatorship;Republic of South Peru;;;;;;;;;;;;x;
SPU_fascist_dictatorship;Fascist Republic of South Peru;;;;;;;;;;;;x;
SPU_proletarian_dictatorship;People's Republic of South Peru;;;;;;;;;;;;x;
;;;;;;;;;;;;;;x
YUC_absolute_monarchy;Kingdom of Yucatán;;;;;;;;;;;;x;
YUC_prussian_constitutionalism;Kingdom of Yucatán;;;;;;;;;;;;x;
YUC_hms_government;Kingdom of Yucatán;;;;;;;;;;;;x;
YUC_democracy;Republic of Yucatán;;;;;;;;;;;;x;
YUC_bourgeois_dictatorship;Republic of Yucatán;;;;;;;;;;;;;x;
YUC_presidential_dictatorship;Republic of Yucatán;;;;;;;;;;;;x;
YUC_fascist_dictatorship;Mayan Republic of Yucatán;;;;;;;;;;;;x;
YUC_proletarian_dictatorship;Socialist Republic of Yucatán;;;;;;;;;;;;x;
;;;;;;;;;;;;;;x
MLT_absolute_monarchy;Kingdom of Malta;;;;;;;;;;;;x;
MLT_prussian_constitutionalism;Kingdom of Malta;;;;;;;;;;;;x;
MLT_hms_government;Kingdom of Malta;;;;;;;;;;;;x;
MLT_democracy;Republic of Malta;;;;;;;;;;;;x;
MLT_bourgeois_dictatorship;Republic of Malta;;;;;;;;;;;;;x;
MLT_presidential_dictatorship;Republic of Malta;;;;;;;;;;;;x;
MLT_fascist_dictatorship;Holy Republic of Malta;;;;;;;;;;;;x;
MLT_proletarian_dictatorship;People's Republic of Malta;;;;;;;;;;;;x;
;;;;;;;;;;;;;;x
BHR_absolute_monarchy;Emirate of Bahrain;;;;;;;;;;;;x;
BHR_prussian_constitutionalism;Kingdom of Bahrain;;;;;;;;;;;;x;
BHR_hms_government;Kingdom of Bahrain;;;;;;;;;;;;x;
BHR_democracy;Republic of Bahrain;;;;;;;;;;;;x;
BHR_bourgeois_dictatorship;Republic of Bahrain;;;;;;;;;;;;;x;
BHR_presidential_dictatorship;Republic of Bahrain;;;;;;;;;;;;x;
BHR_fascist_dictatorship;Arab Republic of Bahrain;;;;;;;;;;;;x;
BHR_proletarian_dictatorship;People's Republic of Bahrain;;;;;;;;;;;;x;
;;;;;;;;;;;;;;x
KDS_absolute_monarchy;Kingdom of Kurdistan;;;;;;;;;;;;x;
KDS_prussian_constitutionalism;Kingdom of Kurdistan;;;;;;;;;;;;x;
KDS_hms_government;Kingdom of Kurdistan;;;;;;;;;;;;x;
KDS_democracy;Republic of Kurdistan;;;;;;;;;;;;x;
KDS_bourgeois_dictatorship;Republic of Kurdistan;;;;;;;;;;;;;x;
KDS_presidential_dictatorship;Republic of Kurdistan;;;;;;;;;;;;x;
KDS_fascist_dictatorship;Islamic Republic of Kurdistan;;;;;;;;;;;;x;
KDS_proletarian_dictatorship;Worker's Republic of Kurdistan;;;;;;;;;;;;x;
;;;;;;;;;;;;;;x
ENT_absolute_monarchy;Kingdom of Entre Ríos;;;;;;;;;;;;x;
ENT_prussian_constitutionalism;Kingdom of Entre Ríos;;;;;;;;;;;;x;
ENT_hms_government;Kingdom of Entre Ríos;;;;;;;;;;;;x;
ENT_democracy;Republic of Entre Ríos;;;;;;;;;;;;x;
ENT_bourgeois_dictatorship;Republic of Entre Ríos;;;;;;;;;;;;;x;
ENT_presidential_dictatorship;Republic of Entre Ríos;;;;;;;;;;;;x;
ENT_fascist_dictatorship;Republic of Entre Ríos;;;;;;;;;;;;x;
ENT_proletarian_dictatorship;Worker's Republic of Entre Ríos;;;;;;;;;;;;x;
;;;;;;;;;;;;;;x
CHP_absolute_monarchy;Kingdom of Chiapas;;;;;;;;;;;;x;
CHP_prussian_constitutionalism;Kingdom of Chiapas;;;;;;;;;;;;x;
CHP_hms_government;Kingdom of Chiapas;;;;;;;;;;;;x;
CHP_democracy;Republic of Chiapas;;;;;;;;;;;;x;
CHP_bourgeois_dictatorship;Republic of Chiapas;;;;;;;;;;;;;x;
CHP_presidential_dictatorship;Republic of Chiapas;;;;;;;;;;;;x;
CHP_fascist_dictatorship;State of Chiapas;;;;;;;;;;;;x;
CHP_proletarian_dictatorship;People's Republic of Chiapas;;;;;;;;;;;;x;
;;;;;;;;;;;;;;x
AST_absolute_monarchy;Kingdom of Australia;;;;;;;;;;;;x;
AST_prussian_constitutionalism;Commonwealth of Australia;;;;;;;;;;;;x;
AST_hms_government;Commonwealth of Australia;;;;;;;;;;;;x;
AST_democracy;Republic of Australia;;;;;;;;;;;;x;
AST_bourgeois_dictatorship;Confederacy of Australia;;;;;;;;;;;;;x;
AST_presidential_dictatorship;Republic of Australia;;;;;;;;;;;;x;
AST_fascist_dictatorship;Confederation of Australia;;;;;;;;;;;;x;
AST_proletarian_dictatorship;Democratic Republic of Australia;;;;;;;;;;;;x;
;;;;;;;;;;;;;;x
CUB_absolute_monarchy;Kingdom of Cuba;;;;;;;;;;;;x;
CUB_prussian_constitutionalism;Kingdom of Cuba;;;;;;;;;;;;x;
CUB_hms_government;Kingdom of Cuba;;;;;;;;;;;;x;
CUB_democracy;Republic of Cuba;;;;;;;;;;;;x;
CUB_bourgeois_dictatorship;Republic of Cuba;;;;;;;;;;;;;x;
CUB_presidential_dictatorship;Republic of Cuba;;;;;;;;;;;;x;
CUB_fascist_dictatorship;National State of Cuba;;;;;;;;;;;;x;
CUB_proletarian_dictatorship;Republic of Cuba;;;;;;;;;;;;x;
;;;;;;;;;;;;;;x
DES_absolute_monarchy;Royal Borough of Deseret;;;;;;;;;;;;x;
DES_prussian_constitutionalism;Royal Borough of Deseret;;;;;;;;;;;;x;
DES_hms_government;Royal Borough of Deseret;;;;;;;;;;;;x;
DES_democracy;State of Deseret;;;;;;;;;;;;x;
DES_bourgeois_dictatorship;Republic of Deseret;;;;;;;;;;;;;x;
DES_presidential_dictatorship;Republic of Deseret;;;;;;;;;;;;x;
DES_fascist_dictatorship;Mormon State of Deseret;;;;;;;;;;;;x;
DES_proletarian_dictatorship;Mormon Republic of Deseret;;;;;;;;;;;;x;
;;;;;;;;;;;;;;x
DOM_absolute_monarchy;Kingdom of the Dominicans;;;;;;;;;;;;x;
DOM_prussian_constitutionalism;Kingdom of the Dominicans;;;;;;;;;;;;x;
DOM_hms_government;Kingdom of the Dominicans;;;;;;;;;;;;x;
DOM_democracy;Dominican Republic;;;;;;;;;;;;x;
DOM_bourgeois_dictatorship;Dominican Republic;;;;;;;;;;;;;x;
DOM_presidential_dictatorship;Dominican Republic;;;;;;;;;;;;x;
DOM_fascist_dictatorship;Dominican Republic;;;;;;;;;;;;x;
DOM_proletarian_dictatorship;People's Dominican Republic;;;;;;;;;;;;x;
;;;;;;;;;;;;;;x
GUA_absolute_monarchy;Kingdom of Guatemala;;;;;;;;;;;;x;
GUA_prussian_constitutionalism;Kingdom of Guatemala;;;;;;;;;;;;x;
GUA_hms_government;Kingdom of Guatemala;;;;;;;;;;;;x;
GUA_democracy;Republic of Guatemala;;;;;;;;;;;;x;
GUA_bourgeois_dictatorship;Republic of Guatemala;;;;;;;;;;;;;x;
GUA_presidential_dictatorship;Republic of Guatemala;;;;;;;;;;;;x;
GUA_fascist_dictatorship;Mayan Republic of Guatemala;;;;;;;;;;;;x;
GUA_proletarian_dictatorship;People's Republic of Guatemala;;;;;;;;;;;;x;
;;;;;;;;;;;;;;x
ELS_absolute_monarchy;Kingdom of El Salvador;;;;;;;;;;;;x;
ELS_prussian_constitutionalism;Kingdom of El Salvador;;;;;;;;;;;;x;
ELS_hms_government;Kingdom of El Salvador;;;;;;;;;;;;x;
ELS_democracy;Republic of El Salvador;;;;;;;;;;;;x;
ELS_bourgeois_dictatorship;Republic of El Salvador;;;;;;;;;;;;;x;
ELS_presidential_dictatorship;Republic of El Salvador;;;;;;;;;;;;x;
ELS_fascist_dictatorship;Republic of El Salvador;;;;;;;;;;;;x;
ELS_proletarian_dictatorship;Worker's Republic of El Salvador;;;;;;;;;;;;x;
;;;;;;;;;;;;;;x
HAI_absolute_monarchy;Empire of Haiti;;;;;;;;;;;;x;
HAI_prussian_constitutionalism;Empire of Haiti;;;;;;;;;;;;x;
HAI_hms_government;Kingdom of Haiti;;;;;;;;;;;;x;
HAI_democracy;Republic of Haiti;;;;;;;;;;;;x;
HAI_bourgeois_dictatorship;Republic of Haiti;;;;;;;;;;;;;x;
HAI_presidential_dictatorship;Republic of Haiti;;;;;;;;;;;;x;
HAI_fascist_dictatorship;Republic of Haiti;;;;;;;;;;;;x;
HAI_proletarian_dictatorship;Peoples Republic of Haiti;;;;;;;;;;;;x;
;;;;;;;;;;;;;;x
MAN_absolute_monarchy;Princeship of Manhattan;;;;;;;;;;;;x;
MAN_prussian_constitutionalism;Princeship of Manhattan;;;;;;;;;;;;x;
